,is_clickbait,text
7366,0,"Wikinews interviews Jim Hedges, U.S. Prohibition Party presidential candidate"
7367,0,GNOME Project unveils latest version of Linux and Unix desktop
7368,0,Two nuclear leaks in two weeks trigger security and safety reviews in France
7369,0,Warrant issued for the arrest of Ric Flair
7370,0,California teamsters picket Orange County transit system in contract dispute
7371,0,Republicans Debate Risks of Supreme Court Battle
7372,0,"Bill Cotton, former Controller of BBC One, dies in hospital age 80"
7373,0,Protestors want 'carnival not confrontation' at Forbes conference
7374,0,UK Christian group plans to highlight concerns about new law by using it to ban the Qur'an
7375,0,Prosecutors drop assault case against former US VP Gore
7376,0,Telephone network access on iPhone unlocked by teen
7377,0,Benfica sacks head coach after first match of the season
7378,0,"In Minnesota, Another Bid for a Recount"
7379,0,Explosion kills Briton in Qatar; dozens injured
7380,0,Making Up for Lost Time
7381,0,"US flight from Washington, DC diverted after man reportedly tries to open door"
7382,0,Bringing Order to the Chaos of Notes
7383,0,Moore Scores 40 and Sets Marks for No. 1 UConn
7384,0,2 Advisers Abducted in Somalia
7385,0,"Tesla, Awaiting U.S. Aid, Unveils Its Electric Car"
7386,0,Former chief of Czechoslovak constitutional court murdered
7387,0,British snooker commentator Ted Lowe dies aged 90
7388,0,Suicide car bomber kills seven in Iraq
7389,0,Judge allows student to sue school for revealing sexuality
7390,0,An Overseer of Medical Trials Comes Under Fire
7391,0,Author of My Billion Year Contract reflects on life in elite Scientology group
7392,0,Madagascar Reaches Showdown for Control
7393,0,NASA's Phoenix spacecraft lands safely on Mars
7394,0,Markets dragged down by credit crisis
7395,0,A Trove of Clues From Smartphones for Marketers
7396,0,Andalusian Strawberry Harvest a Battleground
7397,0,Karzai Urges Taliban to Cast Votes
7398,0,Oil Industry Ready to Work on Global Warming
7399,0,Japanese anime producer Yoshinobu Nishizaki dies at age 75
7400,0,"Bank of Italy governor, Antonio Fazio, presents resignation today"
7401,0,USA Today Names New Publisher and Editor
7402,0,Lighting Industry Looks at LED Bulbs for the Home
7403,0,U.S. Gains More Control as It Fights Afghan War
7404,0,Livingstone brands Boris 'a joke' in London mayoral elections
7405,0,Coalition ups ante on Australian school tax rebates
7406,0,Former Beatle set for Quebec City concert amid protests
7407,0,Study Reveals Changes Among Second-Generation Hispanics
7408,0,Trustee May Take Helm of Union Local in Dispute
7409,0,Rise in Consumer Prices Eases Deflation Fears
7410,0,Lesher and Weston Leave Paramount and Are Succeeded by Goodman
7411,0,New Jersey teen faces child porn charges for posting nude photos of herself online
7412,0,Concerns Keep U.S. From Talks on Racism
7413,0,North Korea prepared for 'sacred' nuclear war with South
7414,0,Sellers Offer Guarantees to Address Layoff Worries
7415,0,Former Bayou Manager Admits  Trying to Flee
7416,0,"Woman, 87, raped in her own home in UK"
7417,0,British rapper Derek B dies at age 44
7418,0,Loss of integrity in underground city tunnel causes evacuation of Downtown Montreal
7419,0,Former Chadian leader receives death sentence
7420,0,Near-Complete Fossil Offers Insight on Early Fish
7421,0,Iranian president says move Israel to Europe
7422,0,"Fire kills 32 in theatre in Beni Suef, Egypt"
7423,0,Renewed concern over nuclear response following atomic bomb anniversary
7424,0,"Researchers at UC Berkeley strike against ""bad faith bargaining"""
7425,0,"Ford's US auto sales spike, surpassing GM"
7426,0,Sudan and Darfur Rebel Group Agree to Peace Talks
7427,0,Yankees Make Last Home Run Count
7428,0,Pepsi Offers to Buy All Shares of 2 Main Bottlers
7429,0,Cyclists Eager for Action on Blood-Profile Antidoping Plan
7430,0,Special Skill Gives Steeler a Moment to Savor
7431,0,"20 years on: Sioux City, Iowa remembers crash landing that killed 111"
7432,0,Wikinews interviews New Zealand Paralympic skier Adam Hall
7433,0,"Interview with Liz Mumby, independent candidate in Australian by-election for the Victorian state electorate of Altona"
7434,0,"Norway Wins, While Russia Calls the Tune"
7435,0,"Looking Beyond Downturn, Atlanta Likes What It Sees"
7436,0,Google Geniuses at Work on Free Goodies
7437,0,Staging a Financial Recovery
7438,0,"Palestinian state set to be abandoned, says Erekat"
7439,0,Suspect in Atlanta courthouse shooting appears at hearing
7440,0,US unemployment rate reaches 9.8%
7441,0,Yanks Win as Mets Drop the Ball (Literally)
7442,0,"2 Lebanese, Suspected of Spying, Escape to Israel"
7443,0,"Phil Hill, first American to win the Formula One championship, dies at age 81"
7444,0,Falling Revenues Threaten Rebuilding in Iraq
7445,0,Tighten 'noose' so Osama can't operate: Obama
7446,0,Indian Premier Manmohan Singh undergoes heart bypass; Pranab Mukherjee takes charge
7447,0,"Twenty injured by tornado in Birmingham, UK"
7448,0,Sudanese government signs major deal with opposition group
7449,0,"As Jobs Vanish, Motel Rooms Become Home"
7450,0,"Humbled by Collapse, London Ponders Its Identity"
7451,0,National Museum of Scotland reopens after three-year redevelopment
7452,0,Thai prime minister dismisses offer by anti-government protesters
7453,0,West Virginia University regains title as number 1 party school
7454,0,Clear Channel Faces a Crisis in Cash Flow
7455,0,Robber holds retired NYC police officer at gunpoint during convention
7456,0,Class of 9/11 graduates West Point
7457,0,"Cash in Hand, Technology Giants Go Shopping"
7458,0,British Airways give medals to Flight 38's crew
7459,0,"Shared history textbook written by scholars from Japan, China, South Korea"
7460,0,"Temp Job in Paradise Pays $100,000"
7461,0,ICANN top-level .xxx domain name not dead yet
7462,0,UN Security Council imposes more sanctions against Iran
7463,0,US federal judge and Florida judge clash over Scientology wrongful death case
7464,0,Kosovo: voters go to the polls for the first time since independence declared from Serbia
7465,0,"Experts Find Flaws in Chinese Software Filter, Green Dam"
7466,0,"Corporations, Tending to a Tattered Image, Clip Wings of Private Jets"
7467,0,U.S. Seeks to Reduce Ship Emissions in Coastal Areas
7468,0,Rise in Arrests of Los Angeles Deputies on Alcohol-Related Charges
7469,0,Wikinews interviews Spanish Paralympic track and field athlete Gustavo Nieves Campello
7470,0,Declassified records show American inaction during South Korean mass killings
7471,0,Obama Has No Quick Fix for Banks
7472,0,Whole Foods moves to renewable energy
7473,0,Boeing 757 makes emergency landing at Vnukovo airport in Moscow
7474,0,Charm and Atmosphere in Montevideo's Old Town
7475,0,"Sex, mental and physical exercise, fight dementia"
7476,0,Asif Ali Zardari sworn in as President of Pakistan
7477,0,At Least 3 Hostages Reported Slain in Yemen
7478,0,"Drug Maker Told Studies Would Aid It, Papers Say"
7479,0,A History Lesson With Merrill Deal
7480,0,MLB: Rangers score 30 runs against Orioles in first game of doubleheader
7481,0,MTV debuts 'Logo' cable channel targeting gay market
7482,0,Prime Minister of Vanuatu loses seat over paperwork error
7483,0,Trial Opens in Germany for 4 Suspected of Plotting Bombings
7484,0,Pakistan civilian government unites in a coalition to impeach President Pervez Musharraf
7485,0,Insurgent attack in South Thailand injures 24
7486,0,Pakistan and Afghan Taliban Close Ranks
7487,0,NSW Supreme Court upholds non-publication order for lawsuit filed against Australia's richest person
7488,0,Canadian nuclear reactor shutdown causes worldwide medical isotope shortage
7489,0,Clerics May Be Key to Outcome of Unrest
7490,0,Ariane 5 rocket launches first Automated Transfer Vehicle
7491,0,The 2006 Winter Olympics torch reaches Rome
7492,0,Plane crash in Equatorial Guinea kills 55
7493,0,Tyler Hamilton Admits Taking Banned Drug and Retires From Cycling
7494,0,U.S. prepares for arrival of Hurricane Sandy
7495,0,Spider-Man to save Obama's Inauguration Day in upcoming Marvel comic
7496,0,UN nuclear chief says negotiations with Iran at 'dead end'
7497,0,The Tricky Question of Whether to Spend or Save
7498,0,"Eight killed in Virginia shooting, suspect surrenders"
7499,0,Acting teacher and director Milton Katselas dies at age 75
7500,0,Israel allows cash for Gazans
7501,0,Light Bulbs Poised for a Big Change
7502,0,Winners of 2006 New Zealand Music Awards announced
7503,0,"Íngrid Betancourt and others rescued, says Colombia"
7504,0,Manhunt on for gay bar attacker in Massachusetts
7505,0,250 Feared Dead in Indonesia Ferry Disaster
7506,0,"In Europe, Possible Survival Lessons for U.S. Papers"
7507,0,JPMorgan Posts Profit in Quarter
7508,0,Tobacco Companies Lose Appeal
7509,0,Print Version of Blender to Cease Publication
7510,0,MTV and VH1 to broadcast Live 8
7511,0,Southern Gaza hit by new Israeli air strikes
7512,0,A Corner of the Soccer Field That No U.S. Player Has Claimed
7513,0,Air Canada to lay off over a thousand machinists
7514,0,Judge continues injunction against 'Expelled' film
7515,0,U.S. drones enter Libya conflict
7516,0,Data Shows China Relies More on Growth at Home
7517,0,130 dead after torrential rains in India
7518,0,Australian anti-terror laws will be delayed
7519,0,""".asia"" domain applications near 300,000 on opening of registration"
7520,0,"Google hires lead developer for open source instant messenger, Gaim"
7521,0,SEMI predicts Taiwan will become the second largest semiconductor industry market in 2007
7522,0,30 civillians killed by roadside bomb in Afghanistan
7523,0,2007 Rugby World Cup: Argentina 33 - 3 Georgia
7524,0,Chinese Dissident Charged With Subversion
7525,0,KKE: Interview with the Greek Communist Party
7526,0,19 Burmese political prisoners released; more to come
7527,0,Suspected 'mastermind' of London bombings no longer a suspect
7528,0,Bangladesh reports first human case of H5N1 bird flu
7529,0,"Doughnut on display in Springfield, New Zealand"
7530,0,Russian Orthodox Church elects first new patriarch of post-Soviet era
7531,0,Flooding in Nakhon Sri Thammarat
7532,0,Wikinews interviews U.S. Libertarian Party potential presidential candidate R.J. Harris
7533,0,UK Prime Minister: The world will enter a recession
7534,0,UK students protest for second time this month
7535,0,German Constitutional Court green-lights early elections call
7536,0,Bush nominates Alito to U.S. Supreme Court
7537,0,"Steelers, Cardinals win championship games to advance to Super Bowl XLIII"
7538,0,Tour de France: Sandy Casar wins stage 18
7539,0,Signs of Life as Deals Pick Up on Madison Avenue
7540,0,Missile Strike Kills 4 in Pakistan
7541,0,Obama Auto Adviser Had Ties to an Industry Fund
7542,0,"Boat sinks off New Jersey coast, killing one"
7543,0,Women Rise in Academia and Beyond
7544,0,"Richard Scrushy, Ex-Chief of HealthSouth, Loses Civil Suit"
7545,0,At least 3 police officers killed in Pittsburgh shootings
7546,0,"Tiger Woods, a Mainstay of Weekends at Majors, Falls Out of the British Open"
7547,0,U.S. and U.K. governments warn citizens against travelling to areas hit by tsunamis
7548,0,A Defeat That Fits the Knicks to a T
7549,0,Villanova Is Too Much for Blue Devils
7550,0,Nepal plane crash kills 19
7551,0,UK New Year's Day murder suspect jumps from seventh floor window
7552,0,US Congress may re-establish the Luxury Tax
7553,0,Xbox 360 not a hit in Japan
7554,0,"Stimulus Also Requires Stability, Bernanke Says"
7555,0,Multiple bomb threats in Sydney 'nothing more than a hoax'
7556,0,Greens Technology: Sensors Help Save Water
7557,0,Squirrel banned from Finnish supermarket
7558,0,Fernando Alonso wins 2007 European Grand Prix
7559,0,Woman robs pawn shop by swallowing stolen goods
7560,0,Strike Reportedly Missed Chief of Pakistani Taliban by Hours
7561,0,Obama Administration to Stop Raids on Medical Marijuana Dispensers
7562,0,Reports Underscore Weakness of Economy
7563,0,Another Los Angeles Times Promotion Draws Fire
7564,0,Hezbollah Says It Is Talking to European Union and I.M.F.
7565,0,"CPSC, ATF warn of dangers of fireworks over US Independence Day celebrations"
7566,0,Australia to continue burning Indonesian boats
7567,0,President of Guinea-Bissau assassinated
7568,0,Ed Stelmach sworn in as new Alberta premier
7569,0,American author Michael Crichton dies at age 66
7570,0,7 Die as Police and Militants Clash in Southern Russia
7571,0,Service Warranties and the Cost of Fun
7572,0,Strong Finish Gives Boston University Its 29th Beanpot Title
7573,0,Judge Approves Inquiry Into Barclays Deal to Buy Lehman Unit
7574,0,E.U. Coaxing Irish Toward 2nd Try on Lisbon Treaty
7575,0,Large increase in number of foreclosures across US
7576,0,Japan Airlines fined US$110 million for price fixing
7577,0,New Arrivals Mean New Quandary for Knicks
7578,0,British policewoman shot dead
7579,0,Breeding Penguin Couples Stay Close in a Crowd
7580,0,Behind the Profits Lies Trouble for 2 Bank Giants
7581,0,Mark Latham in fight 12 months after resigning as Australian opposition leader
7582,0,U.S. Household Wealth Falls by Trillions
7583,0,Bush meets with President of Guatemala
7584,0,Obama Looks to History for Economic Message
7585,0,"Baby dies after being found abandoned behind shop in Gwent, Wales"
7586,0,Thailand begins repatriation of Hmong migrants to Laos
7587,0,United Soccer Leagues 2008: Whitecaps sign Pozniak
7588,0,Kansas Shrugs Off Dayton to Reach Round of 16
7589,0,Israel elects 18th Knesset
7590,0,Gay teachers' status uncertain after Polish election
7591,0,First charges laid over riot text messages
7592,0,"Jeter, Face of U.S. Team, Looks His Age at World Classic"
7593,0,Obama 'angry' with Afghanistan general Stanley McChrystal
7594,0,Experts Compile Mock N.B.A. Drafts Because They Have To
7595,0,"Rose, in Playoff Debut, Outduels Rondo and the Celtics"
7596,0,Fired Colorado Professor Defends 9/11 Remarks
7597,0,Microsoft reports 60% profit increase
7598,0,Suicide bomb kills at least twenty in northwestern Pakistan
7599,0,A Label of Pride That Pays
7600,0,Somali Forces Battle Insurgents for Control of Capital
7601,0,Ex-K.G.B. Agent Buying London Tabloid
7602,0,Griffin and Oklahoma Overpower Michigan
7603,0,Tokyo Electric Power Company releases first figures on the extent of Fukushima leakage
7604,0,Court photos show FLDS leader Warren Jeffs with child brides
7605,0,Landmark coalition offensive launched in Afghanistan
7606,0,2-year-old dies in car in 100ºF heat with windows rolled up
7607,0,"Brown, Coakley win Massachusetts Senate seat primaries amid low voter turnout"
7608,0,Tunisia casts vote in first free election
7609,0,Australian man arrested at U.S. Capitol building
7610,0,"Armed With Little but Resolve, and Defending a Hollowed Village"
7611,0,New Orleans officials confiscating guns
7612,0,Vettel Leads Red Bull to 1-2 Finish at Silverstone
7613,0,European airline Ryanair fined over ash-triggered flight cancellations
7614,0,"Phone threat closes tunnels, snarls traffic in Baltimore, Maryland"
7615,0,Justices Face Unfinished Business on Gun Laws
7616,0,New South Wales Liberal leader attempts suicide
7617,0,NASA's Mars rovers exceed all expectations
7618,0,Collapse of a Subway Track in India Kills 5 and Injures 13
7619,0,US Treasury unveils new $100 note
7620,0,Photo Stirs Speculation on North Korean Leader
7621,0,Cities Like Seoul Rediscover Waterways They Paved Over
7622,0,President of Brazil meets President of Russia
7623,0,Health expert: Swine flu outbreak exaggerated by pharmaceutical companies for profits
7624,0,"Don Van Vliet, best known as 'Captain Beefheart', dies aged 69"
7625,0,The Online Ad That Knows Where Your Friends Shop
7626,0,China Releases Human Rights Plan
7627,0,Allegations of three candidates' drug ties resurface in Haitian presidential race
7628,0,US stock markets have their best week since November
7629,0,Hitachi Pleads Guilty to Fixing LCD Prices
7630,0,"Two arrested, 40 dead in Indian bridge collapse"
7631,0,New Zealand citizenship requirements tighten in 2006
7632,0,Egyptian treasures found in ancient tomb
7633,0,Explosives found in California cave
7634,0,Rebellion on the Range Over a Cattle ID Plan
7635,0,Arrests made in Australia after 'anti-terror' raids
7636,0,BASF makes $4.9 billion hostile bid for Engelhard
7637,0,Anglican bishop abducted in Nigeria
7638,0,Time for North Americans to spring ahead one hour
7639,0,Chicago's Sears Tower renamed Willis Tower
7640,0,Autodesk to buy Alias
7641,0,Former Aide to Edwards Will Write Tell-All Book
7642,0,Typhoon kills two in southern China
7643,0,Porsche and VW Struggle to Combine
7644,0,Four jackpot winners confirmed in US 'Mega Millions' lottery drawing
7645,0,Manager of Lake Shore Hedge Fund Indicted
7646,0,Former 'Dudley Boys' sign with TNA Wrestling
7647,0,"Australian football: Adelaide United defeat Queensland Roar, through to A-League Grand Final"
7648,0,Strong earthquake strikes off the coast of Taiwan
7649,0,European Union Looks to Tighten Banking Supervision
7650,0,Details emerge on fatal stabbing at Belgian day care centre
7651,0,Predictable random number generator discovered in the Debian version of OpenSSL
7652,0,"Chicago Metra considers selling naming rights for train lines, stations"
7653,0,"At Masters, First Groups Provide Early Contenders"
7654,0,Australian Senator arrives at Parliament dressed as a beer bottle
7655,0,Student on Trial in Italy Claims Police Pressure
7656,0,Romanian president meets with EU officials in Bucharest
7657,0,At least seven dead after bomb blast in Northwestern Pakistan
7658,0,British ISPs restrict access to Wikipedia amid child pornography allegations
7659,0,Olympic flame for Beijing Games lit amidst protest
7660,0,Optus B1 outage leaves all New Zealand Sky TV digital subscribers without service
7661,0,"Third Runway Approved for Heathrow, Angering Critics"
7662,0,Redstone Gets More Time to Pay $1.46 Billion Debt
7663,0,Challenge to Landmark Law Worries Preservationists
7664,0,Knife Attack Kills 3 at Belgian Day Care Center
7665,0,Russian meeting with Hamas provokes criticism from Israel
7666,0,Idi Amin offered to act as peacemaker in NI
7667,0,Brazilians call for arrest of UK policemen after shooting death
7668,0,"Olympic highlights: August 11, 2008"
7669,0,"Russia may delay launch of ""Angara"" rocket due to funding cuts"
7670,0,President Bush nominates John Roberts as Chief Justice of the U.S.
7671,0,Church of Scientology attempting to block 'intolerant' German film
7672,0,"The First Woman to Call an N.F.L. Game, and the Last"
7673,0,How ABC Interview Shaped a Torture Debate
7674,0,"Suicide bombing in Kusadasi, Turkey"
7675,0,Afghan Villagers Describe Chaos of U.S. Strikes
7676,0,"In Area Packed With Prisons, a Split on Jihadists"
7677,0,The Next Consortium of ITRI launches 'RoboScooter'
7678,0,American comedian Mitch Hedberg dies on tour at 37
7679,0,New computer worm poised to cause massive outages
7680,0,Duke Outlasts Binghamton
7681,0,Deposed Mauritanian president Sidi Ould Cheikh Abdallahi is released
7682,0,Russia Recalibrates After Commodities Downturn
7683,0,New Palm Treo will run Windows Mobile
7684,0,Sarkozy calls for Anglo-French unity on first day of state visit
7685,0,"We, the two-headed snake, dies in U.S. museum at age 8"
7686,0,Dell to drop Itanium-based servers
7687,0,Alaska senator Ted Stevens indicted in corruption scandal
7688,0,Critics Assail British Police for Harsh Tactics During the G-20 Summit Meeting
7689,0,"'Piano Man' speaks and is identified, returns home to Germany"
7690,0,Waking Up From the N.B.A. Draft and Wimbledon
7691,0,The Smell of Success in the Quarter May Change
7692,0,2010 BRIT Awards highlights
7693,0,G.M. Bondholders Express Skepticism of Restructuring Plan
7694,0,Apple launches 3G iPhone
7695,0,A Little Rugby With Your Cross-Dressing?
7696,0,Wall Street Journal Is Told to Supply Dow Jones Newswires
7697,0,"AFC Asian Cup: Saudi Arabia edge out Indonesia, Uzbekistan trounce Malaysia"
7698,0,No people or animals hurt in rural Australian fire
7699,0,Bed Bugs Are Traveling (Not Just on Your Body)
7700,0,Porfirio Lobo wins Honduran presidential elections
7701,0,Mugabe: A vote for MDC is a wasted vote
7702,0,French Find Safety Nets Multiplying in Pastures
7703,0,CAFTA faces tough vote in U.S. House
7704,0,France first to enforce burqa ban
7705,0,Job market in France suffers as unemployment rate hits fifteen year high
7706,0,Tour de France: Robbie Hunter wins stage 11
7707,0,YouTube to reward users for posting creative videos
7708,0,New Board Struggles to Keep Satyam Afloat
7709,0,College-Educated Chinese Feel Job Pinch
7710,0,Home Depot Raises Its Outlook for Year
7711,0,Russia's main airport faces high danger from dump birds
7712,0,"Margaret Thatcher suffering from dementia, says daughter"
7713,0,Sharp Drop in Profit and Layoffs at Texas Instruments
7714,0,Nine US troops killed in Afghanistan as Taliban attack base
7715,0,Bank of America to Retain Merrill Lynch Name
7716,0,"Optimism in Washington, but Pessimism on Wall Street"
7717,0,Kate Lundy watches Australian women qualify for the women's R2-10m air rifle final
7718,0,Four-Run Second Helps Virginia Eliminate Cal State Fullerton
7719,0,Google Executive to Replace Two Fired From AOL
7720,0,"Elevating Science, Elevating Democracy"
7721,0,Bolivians Ratify New Constitution
7722,0,Death of Michael Jackson causes last minute changes to films and dramas
7723,0,"Hospitals declare ""code red"" in Wellington, New Zealand"
7724,0,Irish Government sends team of officials in hunt for Journalist
7725,0,British Airways plans to cut carbon dioxide emissions by 50% by 2050
7726,0,Wade Scores 55 Points to Add to Highlight Reel
7727,0,Incentives Attract Healthier Food to Low-Income Areas
7728,0,Thai Protests Reveal Deep Divisions
7729,0,Soyuz TMA-12 launches
7730,0,Allegations President Bush staged photo-ops in aftermath of Hurricane Katrina tragedy
7731,0,"On a Thrilling Night, Liverpool Loses With Pride"
7732,0,Yankees power surge blacks out Sox relief in 8-6 win
7733,0,Internal audit reveals IRS improperly identified hundreds of thousands of taxpayers as potential frauds
7734,0,Chicago Links Street Cameras to Its 911 Network
7735,0,US Student reveals book visit a hoax
7736,0,"Four alarm fire in Old City, Philadelphia"
7737,0,Controversial evangelist leader Tony Alamo arrested in child sex investigation
7738,0,British pilot dies in plane crash; nine passengers survive
7739,0,Odense SC win Danish squash championship
7740,0,Germany Is Planning a Bigger Stimulus Package
7741,0,U.S. Objects to China Plan to Require Web-Filtering Software
7742,0,"UK group Liberty, Edinburgh city council on Scientology 'cult' signs"
7743,0,Founder of UK sports car manufacturer TVR dies in Spain
7744,0,Alitalia conditionally accepts joint bid by Air France and KLM
7745,0,CTV acquires rights to 'The Hockey Theme'
7746,0,Smoke from Arizona fire spreads to other states
7747,0,2008 Major League Soccer: Toronto FC vs. D.C. United
7748,0,Indonesian military plane disappears
7749,0,"Belgian king swears in PM Van Rompuy, cabinet"
7750,0,Results to be announced in the New Zealand 2005 General Election
7751,0,Russia celebrates Victory Day
7752,0,France sends special envoy to North Korea
7753,0,"To Track Tigers, Software That Knows Them by Their Stripes"
7754,0,United Kingdom opposition leader states commitment to keeping Scotland part of the Union
7755,0,Influential Croat poet Dragutin Tadijanović dies
7756,0,Next season's Coppa Italia football tournament adopts new format
7757,0,Louisville Has Too Much of Everything for Arizona
7758,0,Woman appointed as Bucharest prefect
7759,0,Brazilian Landless Workers Movement invades city hall
7760,0,Baghdad judge clears pair of murdering six foreign soldiers
7761,0,"Capitals Put Trust in Varlamov, a Little-Known Goalie"
7762,0,Many unaccounted for in Christmas Island boat incident
7763,0,Times Co. Raises $225 Million in Building Deal
7764,0,"Heavy earthquake hits Sumatra, Indonesia"
7765,0,"In Downturn, Marketers Still Rely on New Products"
7766,0,"Giving Back, by Backpack"
7767,0,Honduran President Is Ousted in Coup
7768,0,Tropical Storm Epsilon forms as 2005 Atlantic hurricane season comes to an end
7769,0,Australian Bureau of Statistics faces budget cut
7770,0,Dustin Johnson Takes Four-Shot Lead at Pebble Beach
7771,0,"Korea Comes Through, Joining Semifinal"
7772,0,Rockefeller says Iraq is draining funds
7773,0,Australian Emissions Trading Plan in Trouble
7774,0,2007 ICC World Twenty20: South Africa vs England
7775,0,"Clear, Which Offered Fast Airport Security Service, Closes"
7776,0,"Vestas Cowes rooftop occupiers: ""Save the environment, scuttle a NIMBY"""
7777,0,Court Confirms Death Sentence for Egyptian Tycoon
7778,0,US military brig officials order whistle-blowing suspect to sleep naked
7779,0,California Supreme Court strikes down ban on gay marriage
7780,0,Separatists fail to stop re-opening of Kashmir bus service
7781,0,Ice shelf breaks free in Canadian Arctic
7782,0,US Senator Ted Kennedy collapses during inaugural luncheon
7783,0,Jets Hope N.F.L. Draft Helps Rebuild Offense
7784,0,Canadian government falls in non-confidence vote
7785,0,Big Debt Load Forcing Bankruptcy of Charter
7786,0,"Florida Speaker Steps Down, Citing Corruption Investigation"
7787,0,China Accuses Dissident of Subversion
7788,0,Iraqis Attack Police After Market Bombing Kills at Least 28 People in Nasiriya
7789,0,Camel sacrificed at major Turkish airport
7790,0,2007 World Deaf Swimming Championships Day 4: Three athletes break world record
7791,0,HP to aquire EDS for 13.9B
7792,0,Scientists to study near-death experiences
7793,0,Six-year-olds trigger emergency response with toy nuclear reactor in Germany
7794,0,Rebels take over South Sudan oil regions
7795,0,Murdoch axes News of the World after hacking allegations startle politicians
7796,0,Clinton Visits Mexico as Strains Show in Relations
7797,0,Australian rules football: 2010 Gippsland Football League round 16 split round week one
7798,0,Fidelity Contrafund and Low-Priced Stock Reopen
7799,0,UBS Revises Its Loss and Offers a Warning
7800,0,"For A-Rod, a New Chapter Will Say Much More Than Words"
7801,0,"Bitmover ends free Bitkeeper, replacement sought for managing Linux kernel code"
7802,0,Santana Scratched From Start; Mets Say No Cause for Alarm
7803,0,Digital TV Delay Runs Into Protest
7804,0,"Man pulls a 126,292-pound truck over 137 feet, sets world record"
7805,0,"1,000 arrested in Iraq in crackdown against al-Qaeda"
7806,0,Myanmar to allow foreign aid says UN's Ban Ki Moon
7807,0,IDA Ireland opens Shanghai office
7808,0,Rumors say Cuban President Fidel Castro has died
7809,0,"Attacks on Taliban Intensify as 1.3 Million Flee, Pakistan Says"
7810,0,Yemeni troops search for missing hostages
7811,0,Defense Chief Criticizes Bid to Add F-22s
7812,0,IWF reverses censorship of Wikipedia
7813,0,Somali Minister Killed in Bombing
7814,0,17 killed after Cambodian ferry capsizes
7815,0,"Surprise demolition of partially collapsed building in Buffalo, New York met with opposition"
7816,0,$20 million prize offered in lunar rover contest
7817,0,Car bomb explodes near MI5 army base in Northern Ireland
7818,0,Kara Tointon and Artem Chigvintsev win UK Strictly Come Dancing
7819,0,Australian rules football: 2010 Gippsland Football League round 10 - Leongatha v Wonthaggi
7820,0,"Europe to Buy 30,000 Tons of Surplus Butter"
7821,0,Bush-Clinton Policy Talk Strikes a Congenial Tone
7822,0,Shuttle Lifts Off for Trip to Telescope
7823,0,Departing U.S. Ambassador Warns Against Quick Withdrawal From Iraq
7824,0,Swiss mountain claims two lives
7825,0,"In Thin Air of the Alps, Swiss Secrecy Is Vanishing"
7826,0,G.D.P. Revised Down Slightly for 4th Quarter
7827,0,Australian art gallery raided by police; photographer faces possible indecency charge
7828,0,US Republicans elect first African-American chairman
7829,0,High school orders shot glasses as prom favors
7830,0,Democrats ask GAO for election review
7831,0,"Green-Light Specials, Now at Wal-Mart"
7832,0,Canadian Released in Terrorism Case
7833,0,MN4 2004 asteroid now considered safe
7834,0,"After Rampage, a Hush Returns, Filled With Pain"
7835,0,Wikipedia publishes 10 millionth article
7836,0,Report: invasion of Iraq provided boost for Al-Qaeda
7837,0,Canberra central business district trials urinals
7838,0,UN renews Darfur peacekeeping mission
7839,0,Van Halen singer impersonated in Canadian medical scare
7840,0,Federer Still Shopping for a Coach
7841,0,"Stolen Generations used as medical guinea pigs, Australian inquiry told"
7842,0,Vatican accepts Juan Pablo Cafiero as Argentine Ambassador
7843,0,"Apple collecting location data from iPhone, iPad"
7844,0,CyanogenMod: Open-source smartphone OS goes commercial
7845,0,US and UK diplomats detained in Zimbabwe
7846,0,U.S. Signals Willingness to Talks With Cuba
7847,0,"Train hits collapsed bridge in Czech Republic, killing ten"
7848,0,Pakistan test fires nuclear-capable missile
7849,0,Thaksin's ex-wife appeals tax evasion conviction
7850,0,Plans set in motion for the removal of Bob Barr as the Libertarian Party's U.S. presidential nominee
7851,0,"Curfew imposed in Jammu and Kashmir, three injured and four killed"
7852,0,Afghanistan holds first democratic general elections
7853,0,American comedian Bernie Mac has pneumonia
7854,0,Urine Samples Said to Link Bonds to  Steroids
7855,0,White House considering auto rescue plan
7856,0,"Pakistan Faces Tough Fight Against Taliban Chief, Mehsud"
7857,0,Migrant workers in Dominos Pizza 'slavery'
7858,0,Pakistan Army Claims Control of Main Swat Town
7859,0,Banned film 'The Profit' appears on Web
7860,0,Scotland defeats England 15-9 to win Calcutta Cup
7861,0,Europe Lags as U.S. Economy Shows Signs of Recovery
7862,0,Guilty Pleas in Austria Dungeon Case
7863,0,Ukrainian journalist Gongadze's skull may have been found
7864,0,Mortgages Turn Lucrative for Banks in Second Quarter
7865,0,British MP reveals Fred Goodwin superinjunction
7866,0,Net skills to be taught by kids
7867,0,"Mari Luz, missing child from Huelva, Spain, found dead"
7868,0,Carbon monoxide protects against paralysis in MS mice
7869,0,Australia's Simpson Desert to be closed for summer
7870,0,"Guantanamo detainee David Hicks pleads guilty to providing ""material support"""
7871,0,Ramadan begins today in India
7872,0,Modern technology maps new sections of the Great Wall of China
7873,0,"US, UK investigators collaborating after US 777 incident similar to London crash"
7874,0,Interview with Jimbo Wales
7875,0,Monica Seles Elected to International Tennis Hall of Fame
7876,0,Explosion injures 11 in Beirut
7877,0,Virgin Media and Universal Reach Download Deal
